	 i = 388    	 yi = 7727.8    	 xi = 5.50781    	 h = 0.0078125    	 yi(1/2) = 7727.8    	 yi - yi(1/2) = 2.98405e-09    	 LEE = 3.18299e-09    	 c1 = 7    	 c2 = 1
	 i = 389    	 yi = 7809.82    	 xi = 5.51562    	 h = 0.0078125    	 yi(1/2) = 7809.82    	 yi - yi(1/2) = 3.01316e-09    	 LEE = 3.21403e-09    	 c1 = 7    	 c2 = 1
	 i = 390    	 yi = 7892.68    	 xi = 5.52344    	 h = 0.0078125    	 yi(1/2) = 7892.68    	 yi - yi(1/2) = 3.04408e-09    	 LEE = 3.24702e-09    	 c1 = 7    	 c2 = 1
	 i = 391    	 yi = 7976.38    	 xi = 5.53125    	 h = 0.0078125    	 yi(1/2) = 7976.38    	 yi - yi(1/2) = 3.07409e-09    	 LEE = 3.27903e-09    	 c1 = 7    	 c2 = 1
	 i = 392    	 yi = 8060.95    	 xi = 5.53906    	 h = 0.0078125    	 yi(1/2) = 8060.95    	 yi - yi(1/2) = 3.10411e-09    	 LEE = 3.31105e-09    	 c1 = 7    	 c2 = 1
	 i = 393    	 yi = 8146.38    	 xi = 5.54688    	 h = 0.0078125    	 yi(1/2) = 8146.38    	 yi - yi(1/2) = 3.13594e-09    	 LEE = 3.345e-09    	 c1 = 7    	 c2 = 1
	 i = 394    	 yi = 8232.69    	 xi = 5.55469    	 h = 0.0078125    	 yi(1/2) = 8232.69    	 yi - yi(1/2) = 3.16686e-09    	 LEE = 3.37798e-09    	 c1 = 7    	 c2 = 1
	 i = 395    	 yi = 8319.88    	 xi = 5.5625    	 h = 0.0078125    	 yi(1/2) = 8319.88    	 yi - yi(1/2) = 3.1996e-09    	 LEE = 3.41291e-09    	 c1 = 7    	 c2 = 1
	 i = 396    	 yi = 8407.97    	 xi = 5.57031    	 h = 0.0078125    	 yi(1/2) = 8407.97    	 yi - yi(1/2) = 3.22871e-09    	 LEE = 3.44395e-09    	 c1 = 7    	 c2 = 1
	 i = 397    	 yi = 8496.95    	 xi = 5.57812    	 h = 0.0078125    	 yi(1/2) = 8496.95    	 yi - yi(1/2) = 3.26327e-09    	 LEE = 3.48082e-09    	 c1 = 7    	 c2 = 1
	 i = 398    	 yi = 8586.85    	 xi = 5.58594    	 h = 0.0078125    	 yi(1/2) = 8586.85    	 yi - yi(1/2) = 3.29601e-09    	 LEE = 3.51574e-09    	 c1 = 7    	 c2 = 1
	 i = 399    	 yi = 8677.67    	 xi = 5.59375    	 h = 0.0078125    	 yi(1/2) = 8677.67    	 yi - yi(1/2) = 3.32875e-09    	 LEE = 3.55067e-09    	 c1 = 7    	 c2 = 1
	 i = 400    	 yi = 8769.42    	 xi = 5.60156    	 h = 0.0078125    	 yi(1/2) = 8769.42    	 yi - yi(1/2) = 3.36149e-09    	 LEE = 3.58559e-09    	 c1 = 7    	 c2 = 1
	 i = 401    	 yi = 8862.11    	 xi = 5.60938    	 h = 0.0078125    	 yi(1/2) = 8862.11    	 yi - yi(1/2) = 3.39605e-09    	 LEE = 3.62246e-09    	 c1 = 7    	 c2 = 1
	 i = 402    	 yi = 8955.75    	 xi = 5.61719    	 h = 0.0078125    	 yi(1/2) = 8955.75    	 yi - yi(1/2) = 3.4288e-09    	 LEE = 3.65738e-09    	 c1 = 7    	 c2 = 1
	 i = 403    	 yi = 9050.34    	 xi = 5.625    	 h = 0.0078125    	 yi(1/2) = 9050.34    	 yi - yi(1/2) = 3.46336e-09    	 LEE = 3.69425e-09    	 c1 = 7    	 c2 = 1
	 i = 404    	 yi = 9145.9    	 xi = 5.63281    	 h = 0.0078125    	 yi(1/2) = 9145.9    	 yi - yi(1/2) = 3.49974e-09    	 LEE = 3.73305e-09    	 c1 = 7    	 c2 = 1
	 i = 405    	 yi = 9242.44    	 xi = 5.64062    	 h = 0.0078125    	 yi(1/2) = 9242.44    	 yi - yi(1/2) = 3.53248e-09    	 LEE = 3.76798e-09    	 c1 = 7    	 c2 = 1
	 i = 406    	 yi = 9339.96    	 xi = 5.64844    	 h = 0.0078125    	 yi(1/2) = 9339.96    	 yi - yi(1/2) = 3.56886e-09    	 LEE = 3.80678e-09    	 c1 = 7    	 c2 = 1
	 i = 407    	 yi = 9438.48    	 xi = 5.65625    	 h = 0.0078125    	 yi(1/2) = 9438.48    	 yi - yi(1/2) = 3.60342e-09    	 LEE = 3.84365e-09    	 c1 = 7    	 c2 = 1
	 i = 408    	 yi = 9538.01    	 xi = 5.66406    	 h = 0.0078125    	 yi(1/2) = 9538.01    	 yi - yi(1/2) = 3.6398e-09    	 LEE = 3.88245e-09    	 c1 = 7    	 c2 = 1
	 i = 409    	 yi = 9638.55    	 xi = 5.67188    	 h = 0.0078125    	 yi(1/2) = 9638.55    	 yi - yi(1/2) = 3.67618e-09    	 LEE = 3.92126e-09    	 c1 = 7    	 c2 = 1
	 i = 410    	 yi = 9740.12    	 xi = 5.67969    	 h = 0.0078125    	 yi(1/2) = 9740.12    	 yi - yi(1/2) = 3.71256e-09    	 LEE = 3.96006e-09    	 c1 = 7    	 c2 = 1
	 i = 411    	 yi = 9842.72    	 xi = 5.6875    	 h = 0.0078125    	 yi(1/2) = 9842.72    	 yi - yi(1/2) = 3.74894e-09    	 LEE = 3.99887e-09    	 c1 = 7    	 c2 = 1
	 i = 412    	 yi = 9946.37    	 xi = 5.69531    	 h = 0.0078125    	 yi(1/2) = 9946.37    	 yi - yi(1/2) = 3.78714e-09    	 LEE = 4.03961e-09    	 c1 = 7    	 c2 = 1
	 i = 413    	 yi = 10051.1    	 xi = 5.70312    	 h = 0.0078125    	 yi(1/2) = 10051.1    	 yi - yi(1/2) = 3.82533e-09    	 LEE = 4.08036e-09    	 c1 = 7    	 c2 = 1
	 i = 414    	 yi = 10156.9    	 xi = 5.71094    	 h = 0.0078125    	 yi(1/2) = 10156.9    	 yi - yi(1/2) = 3.86353e-09    	 LEE = 4.1211e-09    	 c1 = 7    	 c2 = 1
	 i = 415    	 yi = 10263.7    	 xi = 5.71875    	 h = 0.0078125    	 yi(1/2) = 10263.7    	 yi - yi(1/2) = 3.90173e-09    	 LEE = 4.16185e-09    	 c1 = 7    	 c2 = 1
	 i = 416    	 yi = 10371.7    	 xi = 5.72656    	 h = 0.0078125    	 yi(1/2) = 10371.7    	 yi - yi(1/2) = 3.93993e-09    	 LEE = 4.20259e-09    	 c1 = 7    	 c2 = 1
	 i = 417    	 yi = 10480.7    	 xi = 5.73438    	 h = 0.0078125    	 yi(1/2) = 10480.7    	 yi - yi(1/2) = 3.97995e-09    	 LEE = 4.24528e-09    	 c1 = 7    	 c2 = 1
	 i = 418    	 yi = 10590.8    	 xi = 5.74219    	 h = 0.0078125    	 yi(1/2) = 10590.8    	 yi - yi(1/2) = 4.01997e-09    	 LEE = 4.28796e-09    	 c1 = 7    	 c2 = 1
	 i = 419    	 yi = 10702.1    	 xi = 5.75    	 h = 0.0078125    	 yi(1/2) = 10702.1    	 yi - yi(1/2) = 4.05817e-09    	 LEE = 4.32871e-09    	 c1 = 7    	 c2 = 1
	 i = 420    	 yi = 10814.5    	 xi = 5.75781    	 h = 0.0078125    	 yi(1/2) = 10814.5    	 yi - yi(1/2) = 4.1e-09    	 LEE = 4.37334e-09    	 c1 = 7    	 c2 = 1
	 i = 421    	 yi = 10928.1    	 xi = 5.76562    	 h = 0.0078125    	 yi(1/2) = 10928.1    	 yi - yi(1/2) = 4.14002e-09    	 LEE = 4.41602e-09    	 c1 = 7    	 c2 = 1
	 i = 422    	 yi = 11042.8    	 xi = 5.77344    	 h = 0.0078125    	 yi(1/2) = 11042.8    	 yi - yi(1/2) = 4.18186e-09    	 LEE = 4.46065e-09    	 c1 = 7    	 c2 = 1
	 i = 423    	 yi = 11158.7    	 xi = 5.78125    	 h = 0.0078125    	 yi(1/2) = 11158.7    	 yi - yi(1/2) = 4.22006e-09    	 LEE = 4.50139e-09    	 c1 = 7    	 c2 = 1
	 i = 424    	 yi = 11275.7    	 xi = 5.78906    	 h = 0.0078125    	 yi(1/2) = 11275.7    	 yi - yi(1/2) = 4.26371e-09    	 LEE = 4.54796e-09    	 c1 = 7    	 c2 = 1
	 i = 425    	 yi = 11393.9    	 xi = 5.79688    	 h = 0.0078125    	 yi(1/2) = 11393.9    	 yi - yi(1/2) = 4.30555e-09    	 LEE = 4.59258e-09    	 c1 = 7    	 c2 = 1
	 i = 426    	 yi = 11513.4    	 xi = 5.80469    	 h = 0.0078125    	 yi(1/2) = 11513.4    	 yi - yi(1/2) = 4.3492e-09    	 LEE = 4.63915e-09    	 c1 = 7    	 c2 = 1
	 i = 427    	 yi = 11634    	 xi = 5.8125    	 h = 0.0078125    	 yi(1/2) = 11634    	 yi - yi(1/2) = 4.39286e-09    	 LEE = 4.68572e-09    	 c1 = 7    	 c2 = 1
	 i = 428    	 yi = 11755.9    	 xi = 5.82031    	 h = 0.0078125    	 yi(1/2) = 11755.9    	 yi - yi(1/2) = 4.43652e-09    	 LEE = 4.73228e-09    	 c1 = 7    	 c2 = 1
	 i = 429    	 yi = 11879    	 xi = 5.82812    	 h = 0.0078125    	 yi(1/2) = 11879    	 yi - yi(1/2) = 4.48017e-09    	 LEE = 4.77885e-09    	 c1 = 7    	 c2 = 1
	 i = 430    	 yi = 12003.4    	 xi = 5.83594    	 h = 0.0078125    	 yi(1/2) = 12003.4    	 yi - yi(1/2) = 4.52565e-09    	 LEE = 4.82736e-09    	 c1 = 7    	 c2 = 1
	 i = 431    	 yi = 12129    	 xi = 5.84375    	 h = 0.0078125    	 yi(1/2) = 12129    	 yi - yi(1/2) = 4.5693e-09    	 LEE = 4.87392e-09    	 c1 = 7    	 c2 = 1
	 i = 432    	 yi = 12255.9    	 xi = 5.85156    	 h = 0.0078125    	 yi(1/2) = 12255.9    	 yi - yi(1/2) = 4.61478e-09    	 LEE = 4.92243e-09    	 c1 = 7    	 c2 = 1
	 i = 433    	 yi = 12384.1    	 xi = 5.85938    	 h = 0.0078125    	 yi(1/2) = 12384.1    	 yi - yi(1/2) = 4.66025e-09    	 LEE = 4.97093e-09    	 c1 = 7    	 c2 = 1
	 i = 434    	 yi = 12513.6    	 xi = 5.86719    	 h = 0.0078125    	 yi(1/2) = 12513.6    	 yi - yi(1/2) = 4.70754e-09    	 LEE = 5.02138e-09    	 c1 = 7    	 c2 = 1
	 i = 435    	 yi = 12644.4    	 xi = 5.875    	 h = 0.0078125    	 yi(1/2) = 12644.4    	 yi - yi(1/2) = 4.75302e-09    	 LEE = 5.06989e-09    	 c1 = 7    	 c2 = 1
	 i = 436    	 yi = 12776.6    	 xi = 5.88281    	 h = 0.0078125    	 yi(1/2) = 12776.6    	 yi - yi(1/2) = 4.80031e-09    	 LEE = 5.12033e-09    	 c1 = 7    	 c2 = 1
	 i = 437    	 yi = 12910    	 xi = 5.89062    	 h = 0.0078125    	 yi(1/2) = 12910    	 yi - yi(1/2) = 4.84761e-09    	 LEE = 5.17078e-09    	 c1 = 7    	 c2 = 1
	 i = 438    	 yi = 13044.9    	 xi = 5.89844    	 h = 0.0078125    	 yi(1/2) = 13044.9    	 yi - yi(1/2) = 4.8949e-09    	 LEE = 5.22123e-09    	 c1 = 7    	 c2 = 1
	 i = 439    	 yi = 13181.1    	 xi = 5.90625    	 h = 0.0078125    	 yi(1/2) = 13181.1    	 yi - yi(1/2) = 4.94401e-09    	 LEE = 5.27361e-09    	 c1 = 7    	 c2 = 1
	 i = 440    	 yi = 13318.6    	 xi = 5.91406    	 h = 0.0078125    	 yi(1/2) = 13318.6    	 yi - yi(1/2) = 4.99313e-09    	 LEE = 5.326e-09    	 c1 = 7    	 c2 = 1
	 i = 441    	 yi = 13457.6    	 xi = 5.92188    	 h = 0.0078125    	 yi(1/2) = 13457.6    	 yi - yi(1/2) = 5.04406e-09    	 LEE = 5.38033e-09    	 c1 = 7    	 c2 = 1
	 i = 442    	 yi = 13597.9    	 xi = 5.92969    	 h = 0.0078125    	 yi(1/2) = 13597.9    	 yi - yi(1/2) = 5.09135e-09    	 LEE = 5.43077e-09    	 c1 = 7    	 c2 = 1
	 i = 443    	 yi = 13739.7    	 xi = 5.9375    	 h = 0.0078125    	 yi(1/2) = 13739.7    	 yi - yi(1/2) = 5.1441e-09    	 LEE = 5.48704e-09    	 c1 = 7    	 c2 = 1
	 i = 444    	 yi = 13883    	 xi = 5.94531    	 h = 0.0078125    	 yi(1/2) = 13883    	 yi - yi(1/2) = 5.19321e-09    	 LEE = 5.53943e-09    	 c1 = 7    	 c2 = 1
	 i = 445    	 yi = 14027.6    	 xi = 5.95312    	 h = 0.0078125    	 yi(1/2) = 14027.6    	 yi - yi(1/2) = 5.24597e-09    	 LEE = 5.5957e-09    	 c1 = 7    	 c2 = 1
	 i = 446    	 yi = 14173.8    	 xi = 5.96094    	 h = 0.0078125    	 yi(1/2) = 14173.8    	 yi - yi(1/2) = 5.2969e-09    	 LEE = 5.65002e-09    	 c1 = 7    	 c2 = 1
	 i = 447    	 yi = 14321.4    	 xi = 5.96875    	 h = 0.0078125    	 yi(1/2) = 14321.4    	 yi - yi(1/2) = 5.34783e-09    	 LEE = 5.70435e-09    	 c1 = 7    	 c2 = 1
	 i = 448    	 yi = 14470.5    	 xi = 5.97656    	 h = 0.0078125    	 yi(1/2) = 14470.5    	 yi - yi(1/2) = 5.4024e-09    	 LEE = 5.76256e-09    	 c1 = 7    	 c2 = 1
	 i = 449    	 yi = 14621.1    	 xi = 5.98438    	 h = 0.0078125    	 yi(1/2) = 14621.1    	 yi - yi(1/2) = 5.45515e-09    	 LEE = 5.81883e-09    	 c1 = 7    	 c2 = 1
	 i = 450    	 yi = 14773.2    	 xi = 5.99219    	 h = 0.0078125    	 yi(1/2) = 14773.2    	 yi - yi(1/2) = 5.50972e-09    	 LEE = 5.87703e-09    	 c1 = 7    	 c2 = 1
	 i = 451    	 yi = 14926.9    	 xi = 6    	 h = 0.0078125    	 yi(1/2) = 14926.9    	 yi - yi(1/2) = 5.56247e-09    	 LEE = 5.9333e-09    	 c1 = 7    	 c2 = 1
	 i = 452    	 yi = 15082.1    	 xi = 6.00781    	 h = 0.0078125    	 yi(1/2) = 15082.1    	 yi - yi(1/2) = 5.61704e-09    	 LEE = 5.99151e-09    	 c1 = 7    	 c2 = 1
	 i = 453    	 yi = 15238.9    	 xi = 6.01562    	 h = 0.0078125    	 yi(1/2) = 15238.9    	 yi - yi(1/2) = 5.67343e-09    	 LEE = 6.05166e-09    	 c1 = 7    	 c2 = 1
	 i = 454    	 yi = 15397.2    	 xi = 6.02344    	 h = 0.0078125    	 yi(1/2) = 15397.2    	 yi - yi(1/2) = 5.72982e-09    	 LEE = 6.1118e-09    	 c1 = 7    	 c2 = 1
	 i = 455    	 yi = 15557.2    	 xi = 6.03125    	 h = 0.0078125    	 yi(1/2) = 15557.2    	 yi - yi(1/2) = 5.78802e-09    	 LEE = 6.17389e-09    	 c1 = 7    	 c2 = 1
	 i = 456    	 yi = 15718.8    	 xi = 6.03906    	 h = 0.0078125    	 yi(1/2) = 15718.8    	 yi - yi(1/2) = 5.84441e-09    	 LEE = 6.23404e-09    	 c1 = 7    	 c2 = 1
	 i = 457    	 yi = 15882    	 xi = 6.04688    	 h = 0.0078125    	 yi(1/2) = 15882    	 yi - yi(1/2) = 5.90262e-09    	 LEE = 6.29613e-09    	 c1 = 7    	 c2 = 1
	 i = 458    	 yi = 16046.8    	 xi = 6.05469    	 h = 0.0078125    	 yi(1/2) = 16046.8    	 yi - yi(1/2) = 5.96083e-09    	 LEE = 6.35822e-09    	 c1 = 7    	 c2 = 1
	 i = 459    	 yi = 16213.3    	 xi = 6.0625    	 h = 0.0078125    	 yi(1/2) = 16213.3    	 yi - yi(1/2) = 6.01904e-09    	 LEE = 6.4203e-09    	 c1 = 7    	 c2 = 1
	 i = 460    	 yi = 16381.5    	 xi = 6.07031    	 h = 0.0078125    	 yi(1/2) = 16381.5    	 yi - yi(1/2) = 6.07906e-09    	 LEE = 6.48433e-09    	 c1 = 7    	 c2 = 1
	 i = 461    	 yi = 16551.4    	 xi = 6.07812    	 h = 0.0078125    	 yi(1/2) = 16551.4    	 yi - yi(1/2) = 6.14091e-09    	 LEE = 6.5503e-09    	 c1 = 7    	 c2 = 1
	 i = 462    	 yi = 16723    	 xi = 6.08594    	 h = 0.0078125    	 yi(1/2) = 16723    	 yi - yi(1/2) = 6.19548e-09    	 LEE = 6.60851e-09    	 c1 = 7    	 c2 = 1
	 i = 463    	 yi = 16896.3    	 xi = 6.09375    	 h = 0.0078125    	 yi(1/2) = 16896.3    	 yi - yi(1/2) = 6.26096e-09    	 LEE = 6.67836e-09    	 c1 = 7    	 c2 = 1
	 i = 464    	 yi = 17071.4    	 xi = 6.10156    	 h = 0.0078125    	 yi(1/2) = 17071.4    	 yi - yi(1/2) = 6.32281e-09    	 LEE = 6.74433e-09    	 c1 = 7    	 c2 = 1
	 i = 465    	 yi = 17248.2    	 xi = 6.10938    	 h = 0.0078125    	 yi(1/2) = 17248.2    	 yi - yi(1/2) = 6.38101e-09    	 LEE = 6.80642e-09    	 c1 = 7    	 c2 = 1
	 i = 466    	 yi = 17426.8    	 xi = 6.11719    	 h = 0.0078125    	 yi(1/2) = 17426.8    	 yi - yi(1/2) = 6.4465e-09    	 LEE = 6.87627e-09    	 c1 = 7    	 c2 = 1
	 i = 467    	 yi = 17607.2    	 xi = 6.125    	 h = 0.0078125    	 yi(1/2) = 17607.2    	 yi - yi(1/2) = 6.50834e-09    	 LEE = 6.94223e-09    	 c1 = 7    	 c2 = 1
	 i = 468    	 yi = 17789.4    	 xi = 6.13281    	 h = 0.0078125    	 yi(1/2) = 17789.4    	 yi - yi(1/2) = 6.57383e-09    	 LEE = 7.01208e-09    	 c1 = 7    	 c2 = 1
	 i = 469    	 yi = 17973.5    	 xi = 6.14062    	 h = 0.0078125    	 yi(1/2) = 17973.5    	 yi - yi(1/2) = 6.63931e-09    	 LEE = 7.08193e-09    	 c1 = 7    	 c2 = 1
	 i = 470    	 yi = 18159.4    	 xi = 6.14844    	 h = 0.0078125    	 yi(1/2) = 18159.4    	 yi - yi(1/2) = 6.70479e-09    	 LEE = 7.15178e-09    	 c1 = 7    	 c2 = 1
	 i = 471    	 yi = 18347.1    	 xi = 6.15625    	 h = 0.0078125    	 yi(1/2) = 18347.1    	 yi - yi(1/2) = 6.77028e-09    	 LEE = 7.22163e-09    	 c1 = 7    	 c2 = 1
	 i = 472    	 yi = 18536.8    	 xi = 6.16406    	 h = 0.0078125    	 yi(1/2) = 18536.8    	 yi - yi(1/2) = 6.83576e-09    	 LEE = 7.29148e-09    	 c1 = 7    	 c2 = 1
	 i = 473    	 yi = 18728.4    	 xi = 6.17188    	 h = 0.0078125    	 yi(1/2) = 18728.4    	 yi - yi(1/2) = 6.90488e-09    	 LEE = 7.36521e-09    	 c1 = 7    	 c2 = 1
	 i = 474    	 yi = 18921.8    	 xi = 6.17969    	 h = 0.0078125    	 yi(1/2) = 18921.8    	 yi - yi(1/2) = 6.97037e-09    	 LEE = 7.43506e-09    	 c1 = 7    	 c2 = 1
	 i = 475    	 yi = 19117.3    	 xi = 6.1875    	 h = 0.0078125    	 yi(1/2) = 19117.3    	 yi - yi(1/2) = 7.03949e-09    	 LEE = 7.50879e-09    	 c1 = 7    	 c2 = 1
	 i = 476    	 yi = 19314.6    	 xi = 6.19531    	 h = 0.0078125    	 yi(1/2) = 19314.6    	 yi - yi(1/2) = 7.10861e-09    	 LEE = 7.58252e-09    	 c1 = 7    	 c2 = 1
	 i = 477    	 yi = 19514    	 xi = 6.20312    	 h = 0.0078125    	 yi(1/2) = 19514    	 yi - yi(1/2) = 7.18137e-09    	 LEE = 7.66013e-09    	 c1 = 7    	 c2 = 1
	 i = 478    	 yi = 19715.4    	 xi = 6.21094    	 h = 0.0078125    	 yi(1/2) = 19715.4    	 yi - yi(1/2) = 7.25049e-09    	 LEE = 7.73386e-09    	 c1 = 7    	 c2 = 1
	 i = 479    	 yi = 19918.8    	 xi = 6.21875    	 h = 0.0078125    	 yi(1/2) = 19918.8    	 yi - yi(1/2) = 7.31961e-09    	 LEE = 7.80759e-09    	 c1 = 7    	 c2 = 1
	 i = 480    	 yi = 20124.2    	 xi = 6.22656    	 h = 0.0078125    	 yi(1/2) = 20124.2    	 yi - yi(1/2) = 7.39237e-09    	 LEE = 7.8852e-09    	 c1 = 7    	 c2 = 1
	 i = 481    	 yi = 20331.7    	 xi = 6.23438    	 h = 0.0078125    	 yi(1/2) = 20331.7    	 yi - yi(1/2) = 7.46513e-09    	 LEE = 7.96281e-09    	 c1 = 7    	 c2 = 1
	 i = 482    	 yi = 20541.2    	 xi = 6.24219    	 h = 0.0078125    	 yi(1/2) = 20541.2    	 yi - yi(1/2) = 7.53789e-09    	 LEE = 8.04042e-09    	 c1 = 7    	 c2 = 1
	 i = 483    	 yi = 20752.9    	 xi = 6.25    	 h = 0.0078125    	 yi(1/2) = 20752.9    	 yi - yi(1/2) = 7.61065e-09    	 LEE = 8.11803e-09    	 c1 = 7    	 c2 = 1
	 i = 484    	 yi = 20966.7    	 xi = 6.25781    	 h = 0.0078125    	 yi(1/2) = 20966.7    	 yi - yi(1/2) = 7.68705e-09    	 LEE = 8.19952e-09    	 c1 = 7    	 c2 = 1
	 i = 485    	 yi = 21182.6    	 xi = 6.26562    	 h = 0.0078125    	 yi(1/2) = 21182.6    	 yi - yi(1/2) = 7.76345e-09    	 LEE = 8.28101e-09    	 c1 = 7    	 c2 = 1
	 i = 486    	 yi = 21400.7    	 xi = 6.27344    	 h = 0.0078125    	 yi(1/2) = 21400.7    	 yi - yi(1/2) = 7.83984e-09    	 LEE = 8.3625e-09    	 c1 = 7    	 c2 = 1
	 i = 487    	 yi = 21621    	 xi = 6.28125    	 h = 0.0078125    	 yi(1/2) = 21621    	 yi - yi(1/2) = 7.9126e-09    	 LEE = 8.44011e-09    	 c1 = 7    	 c2 = 1
	 i = 488    	 yi = 21843.4    	 xi = 6.28906    	 h = 0.0078125    	 yi(1/2) = 21843.4    	 yi - yi(1/2) = 7.99264e-09    	 LEE = 8.52548e-09    	 c1 = 7    	 c2 = 1
	 i = 489    	 yi = 22068.1    	 xi = 6.29688    	 h = 0.0078125    	 yi(1/2) = 22068.1    	 yi - yi(1/2) = 8.06904e-09    	 LEE = 8.60697e-09    	 c1 = 7    	 c2 = 1
	 i = 490    	 yi = 22295.1    	 xi = 6.30469    	 h = 0.0078125    	 yi(1/2) = 22295.1    	 yi - yi(1/2) = 8.14907e-09    	 LEE = 8.69234e-09    	 c1 = 7    	 c2 = 1
	 i = 491    	 yi = 22524.3    	 xi = 6.3125    	 h = 0.0078125    	 yi(1/2) = 22524.3    	 yi - yi(1/2) = 8.22911e-09    	 LEE = 8.77772e-09    	 c1 = 7    	 c2 = 1
	 i = 492    	 yi = 22755.8    	 xi = 6.32031    	 h = 0.0078125    	 yi(1/2) = 22755.8    	 yi - yi(1/2) = 8.31278e-09    	 LEE = 8.86697e-09    	 c1 = 7    	 c2 = 1
	 i = 493    	 yi = 22989.6    	 xi = 6.32812    	 h = 0.0078125    	 yi(1/2) = 22989.6    	 yi - yi(1/2) = 8.38918e-09    	 LEE = 8.94846e-09    	 c1 = 7    	 c2 = 1
	 i = 494    	 yi = 23225.8    	 xi = 6.33594    	 h = 0.0078125    	 yi(1/2) = 23225.8    	 yi - yi(1/2) = 8.47285e-09    	 LEE = 9.03771e-09    	 c1 = 7    	 c2 = 1
	 i = 495    	 yi = 23464.3    	 xi = 6.34375    	 h = 0.0078125    	 yi(1/2) = 23464.3    	 yi - yi(1/2) = 8.55653e-09    	 LEE = 9.12696e-09    	 c1 = 7    	 c2 = 1
	 i = 496    	 yi = 23705.2    	 xi = 6.35156    	 h = 0.0078125    	 yi(1/2) = 23705.2    	 yi - yi(1/2) = 8.63656e-09    	 LEE = 9.21233e-09    	 c1 = 7    	 c2 = 1
	 i = 497    	 yi = 23948.5    	 xi = 6.35938    	 h = 0.0078125    	 yi(1/2) = 23948.5    	 yi - yi(1/2) = 8.72387e-09    	 LEE = 9.30546e-09    	 c1 = 7    	 c2 = 1
	 i = 498    	 yi = 24194.2    	 xi = 6.36719    	 h = 0.0078125    	 yi(1/2) = 24194.2    	 yi - yi(1/2) = 8.81118e-09    	 LEE = 9.3986e-09    	 c1 = 7    	 c2 = 1
	 i = 499    	 yi = 24442.4    	 xi = 6.375    	 h = 0.0078125    	 yi(1/2) = 24442.4    	 yi - yi(1/2) = 8.8985e-09    	 LEE = 9.49173e-09    	 c1 = 7    	 c2 = 1
	 i = 500    	 yi = 24693.1    	 xi = 6.38281    	 h = 0.0078125    	 yi(1/2) = 24693.1    	 yi - yi(1/2) = 8.98217e-09    	 LEE = 9.58098e-09    	 c1 = 7    	 c2 = 1
	 i = 501    	 yi = 24946.3    	 xi = 6.39062    	 h = 0.0078125    	 yi(1/2) = 24946.3    	 yi - yi(1/2) = 9.07312e-09    	 LEE = 9.67799e-09    	 c1 = 7    	 c2 = 1
	 i = 502    	 yi = 25202    	 xi = 6.39844    	 h = 0.0078125    	 yi(1/2) = 25202    	 yi - yi(1/2) = 9.16043e-09    	 LEE = 9.77113e-09    	 c1 = 7    	 c2 = 1
	 i = 503    	 yi = 25460.2    	 xi = 6.40625    	 h = 0.0078125    	 yi(1/2) = 25460.2    	 yi - yi(1/2) = 9.25138e-09    	 LEE = 9.86814e-09    	 c1 = 7    	 c2 = 1
	 i = 504    	 yi = 25721    	 xi = 6.41406    	 h = 0.0078125    	 yi(1/2) = 25721    	 yi - yi(1/2) = 9.33869e-09    	 LEE = 9.96127e-09    	 c1 = 7    	 c2 = 1
	 i = 505    	 yi = 25984.5    	 xi = 6.42188    	 h = 0.0078125    	 yi(1/2) = 25984.5    	 yi - yi(1/2) = 9.42964e-09    	 LEE = 1.00583e-08    	 c1 = 7    	 c2 = 1
	 i = 506    	 yi = 26250.5    	 xi = 6.42969    	 h = 0.0078125    	 yi(1/2) = 26250.5    	 yi - yi(1/2) = 9.52423e-09    	 LEE = 1.01592e-08    	 c1 = 7    	 c2 = 1
	 i = 507    	 yi = 26519.2    	 xi = 6.4375    	 h = 0.0078125    	 yi(1/2) = 26519.2    	 yi - yi(1/2) = 9.61518e-09    	 LEE = 1.02562e-08    	 c1 = 7    	 c2 = 1
	 i = 508    	 yi = 26790.6    	 xi = 6.44531    	 h = 0.0078125    	 yi(1/2) = 26790.6    	 yi - yi(1/2) = 9.70613e-09    	 LEE = 1.03532e-08    	 c1 = 7    	 c2 = 1
	 i = 509    	 yi = 27064.7    	 xi = 6.45312    	 h = 0.0078125    	 yi(1/2) = 27064.7    	 yi - yi(1/2) = 9.80435e-09    	 LEE = 1.0458e-08    	 c1 = 7    	 c2 = 1
	 i = 510    	 yi = 27341.5    	 xi = 6.46094    	 h = 0.0078125    	 yi(1/2) = 27341.5    	 yi - yi(1/2) = 9.89894e-09    	 LEE = 1.05589e-08    	 c1 = 7    	 c2 = 1
	 i = 511    	 yi = 27621    	 xi = 6.46875    	 h = 0.0078125    	 yi(1/2) = 27621    	 yi - yi(1/2) = 9.99717e-09    	 LEE = 1.06636e-08    	 c1 = 7    	 c2 = 1
	 i = 512    	 yi = 27903.4    	 xi = 6.47656    	 h = 0.0078125    	 yi(1/2) = 27903.4    	 yi - yi(1/2) = 1.0099e-08    	 LEE = 1.07723e-08    	 c1 = 7    	 c2 = 1
	 i = 513    	 yi = 28188.5    	 xi = 6.48438    	 h = 0.0078125    	 yi(1/2) = 28188.5    	 yi - yi(1/2) = 1.01973e-08    	 LEE = 1.08771e-08    	 c1 = 7    	 c2 = 1
